flyby_tdb,rp_km,theta_deg,delta_deg,vinf_out_mag_kms
2035-08-29T00:00:00.000,12340.644444444446,15.000000000000002,4.7860557472164995,8.924541589977329
2035-08-29T00:00:00.000,12340.644444444446,29.999999999999996,4.7860557472164995,8.924541589977329
2035-08-29T00:00:00.000,13396.2,-29.999999999999996,4.423303566015725,8.924541589977329
2035-08-29T00:00:00.000,13396.2,-14.999999999999998,4.423303566015725,8.924541589977329
2035-08-29T00:00:00.000,13396.2,0.0,4.423303566015725,8.924541589977329
2035-08-29T00:00:00.000,13396.2,15.000000000000002,4.423303566015725,8.924541589977329
2035-08-29T00:00:00.000,13396.2,29.999999999999996,4.423303566015725,8.924541589977329
2035-10-18T00:00:00.000,3896.2,-29.999999999999996,5.404861575592867,14.904665486504017
2035-10-18T00:00:00.000,3896.2,-14.999999999999998,5.404861575592867,14.904665486504017
2035-10-18T00:00:00.000,3896.2,0.0,5.404861575592867,14.904665486504017
2035-10-18T00:00:00.000,3896.2,15.000000000000002,5.404861575592867,14.904665486504015
2035-10-18T00:00:00.000,3896.2,29.999999999999996,5.404861575592867,14.904665486504015
2035-10-18T00:00:00.000,4951.7555555555555,-29.999999999999996,4.295307864222056,14.904665486504017
2035-10-18T00:00:00.000,4951.7555555555555,-14.999999999999998,4.295307864222056,14.904665486504015
2035-10-18T00:00:00.000,4951.7555555555555,0.0,4.295307864222056,14.904665486504017
2035-10-18T00:00:00.000,4951.7555555555555,15.000000000000002,4.295307864222056,14.904665486504017
2035-10-18T00:00:00.000,4951.7555555555555,29.999999999999996,4.295307864222056,14.904665486504015
2035-10-18T00:00:00.000,6007.311111111111,-29.999999999999996,3.5637798316403972,14.904665486504019
2035-10-18T00:00:00.000,6007.311111111111,-14.999999999999998,3.5637798316403972,14.904665486504019
2035-10-18T00:00:00.000,6007.311111111111,0.0,3.5637798316403972,14.904665486504019
2035-10-18T00:00:00.000,6007.311111111111,15.000000000000002,3.5637798316403972,14.904665486504019
2035-10-18T00:00:00.000,6007.311111111111,29.999999999999996,3.5637798316403972,14.904665486504017
2035-10-18T00:00:00.000,7062.866666666667,-29.999999999999996,3.045187454571106,14.904665486504017
2035-10-18T00:00:00.000,7062.866666666667,-14.999999999999998,3.045187454571106,14.904665486504017
2035-10-18T00:00:00.000,7062.866666666667,0.0,3.045187454571106,14.904665486504017
2035-10-18T00:00:00.000,7062.866666666667,15.000000000000002,3.045187454571106,14.904665486504017
2035-10-18T00:00:00.000,7062.866666666667,29.999999999999996,3.045187454571106,14.904665486504017
2035-10-18T00:00:00.000,8118.422222222222,-29.999999999999996,2.6583626757436716,14.904665486504019
2035-10-18T00:00:00.000,8118.422222222222,-14.999999999999998,2.6583626757436716,14.904665486504019
2035-10-18T00:00:00.000,8118.422222222222,0.0,2.6583626757436716,14.904665486504019
2035-10-18T00:00:00.000,8118.422222222222,15.000000000000002,2.6583626757436716,14.904665486504019
2035-10-18T00:00:00.000,8118.422222222222,29.999999999999996,2.6583626757436716,14.904665486504017
2035-10-18T00:00:00.000,9173.977777777778,-29.999999999999996,2.3587427031272132,14.904665486504017
2035-10-18T00:00:00.000,9173.977777777778,-14.999999999999998,2.3587427031272132,14.904665486504017
2035-10-18T00:00:00.000,9173.977777777778,0.0,2.3587427031272132,14.904665486504017
