dep_tdb,tof_days,c3,vinf_in_x,vinf_in_y,vinf_in_z,vinf_out_x,vinf_out_y,vinf_out_z,arr_tdb,dep_idx,tof_idx
2035-04-01T00:01:09.186,420.0,173.65614346886343,7.7256599272444415,-3.3075881479202653,-2.1839064101270464,13.001627805780796,2.1340307964695135,-0.24439809436812787,2036-05-25T00:01:09.185,0,24
2035-04-04T00:01:09.186,180.0,48.54009159280791,4.930927835731467,-3.5029745039941,0.6225892614840252,5.745581345148816,0.4634319101329467,-3.9132617423009624,2035-10-01T00:01:09.182,1,0
2035-04-04T00:01:09.186,190.0,77.60103372044263,4.387691413973141,-4.4626112105260916,2.698532227574926,5.34155163622111,2.307598398701753,-6.613913324827845,2035-10-11T00:01:09.182,1,1
2035-04-04T00:01:09.186,200.0,970.1489294411613,6.088947571844978,-4.043093104858244,-23.996419994206644,1.7466585655680138,2.0068593352661743,31.033379269827257,2035-10-21T00:01:09.182,1,2
2035-04-04T00:01:09.186,210.0,45.700809924831894,3.17584248812972,-0.7244532415999281,-4.409625184477447,5.176610688967751,-2.4654374062210174,3.5812190795458063,2035-10-31T00:01:09.183,1,3
2035-04-04T00:01:09.186,220.0,31.12206125094253,2.731251233378252,-1.252509276508146,-2.764958023578056,5.1689558346720315,-1.6631716614842738,1.27977218855081,2035-11-10T00:01:09.183,1,4
2035-04-04T00:01:09.186,230.0,28.716823517862732,2.3897979144642587,-1.5289602249186593,-2.2130819557029273,5.176040017262581,-1.305584144016418,0.46998223418766116,2035-11-20T00:01:09.183,1,5
2035-04-04T00:01:09.186,240.0,28.529986200009745,2.1286961135460487,-1.7518551800891622,-1.9683247083497308,5.228365855038126,-1.0912660449949563,0.05757694783727807,2035-11-30T00:01:09.183,1,6
2035-04-04T00:01:09.186,250.0,29.279156187347088,1.9438373741968178,-1.9656019929880184,-1.857734702912376,5.325670879806008,-0.937914667758406,-0.19157751260788913,2035-12-10T00:01:09.183,1,7
2035-04-04T00:01:09.186,260.0,30.65727826082633,1.8322610657109024,-2.180504554293403,-1.8190592841238553,5.465149552199012,-0.8135982513697897,-0.35703853894683135,2035-12-20T00:01:09.184,1,8
2035-04-04T00:01:09.186,270.0,32.57273415742093,1.7908232501752224,-2.3966775545692105,-1.8230097710555082,5.644030843232736,-0.7028216725082821,-0.472960563589778,2035-12-30T00:01:09.184,1,9
2035-04-04T00:01:09.186,280.0,35.00492826078298,1.8161302834968573,-2.610808902880004,-1.8531738858948774,5.859983278299133,-0.5967637264295966,-0.5562349266770266,2036-01-09T00:01:09.184,1,10
2035-04-04T00:01:09.186,290.0,37.965774926081664,1.9046604190440988,-2.818515416989655,-1.8991705461863186,6.111176003671343,-0.48972224608819204,-0.6160153406527762,2036-01-19T00:01:09.184,1,11
2035-04-04T00:01:09.186,300.0,41.48721757753186,2.052902337858921,-3.015237648409281,-1.9538377427936067,6.396269931076498,-0.3775839540655106,-0.6575552478467213,2036-01-29T00:01:09.185,1,12
2035-04-04T00:01:09.186,310.0,45.61699668448219,2.257461453659168,-3.196590949691296,-2.011912367933788,6.71439647094873,-0.25707296488863207,-0.6839519033651431,2036-02-08T00:01:09.185,1,13
2035-04-04T00:01:09.186,320.0,50.417733120736216,2.5151618789411323,-3.358479849807071,-2.069337990515126,7.0651398117056186,-0.12533542862612634,-0.6970104677260025,2036-02-18T00:01:09.185,1,14
2035-04-04T00:01:09.186,330.0,55.96774075863175,2.8231312440662144,-3.4970897164346977,-2.1228584349222515,7.448526369622362,0.020318880135967277,-0.6976982318897473,2036-02-28T00:01:09.185,1,15
2035-04-04T00:01:09.186,340.0,62.36305064106304,3.178867973285488,-3.6088151056612414,-2.169754958964122,7.86502229375567,0.18259915163161722,-0.6863909306020499,2036-03-09T00:01:09.185,1,16
2035-04-04T00:01:09.186,350.0,69.72054480999857,3.5802931021261735,-3.690153163286979,-2.207659401973986,8.315539398302166,0.3643813918552503,-0.6630049219671488,2036-03-19T00:01:09.186,1,17
2035-04-04T00:01:09.186,360.0,78.18230641492576,4.025788203709727,-3.737573924137357,-2.234409172377634,8.801449651085617,0.5688451447837295,-0.6270611258773737,2036-03-29T00:01:09.186,1,18
